Code,Transport,Longitude,Latitude,Station,District.Name,Neighborhood.Name
K015,Night bus stop,2.182173,41.448956,NITBUS -N1-N6--,Nou Barris,la Trinitat Nova
K014,Day bus stop,2.208285,41.436502000000004,BUS -11-V33--,Sant Andreu,el Bon Pastor
K014,Day bus stop,2.1398490000000003,41.419373,BUS -60-V15-H4--,Gràcia,Vallcarca i els Penitents
K014,Day bus stop,2.1497900000000003,41.437245000000004,BUS -27-60-76-B19-H4--,Horta-Guinardó,Horta
K014,Day bus stop,2.144059,41.388504,BUS -54--,Eixample,la Nova Esquerra de l'Eixample
K014,Day bus stop,2.154732,41.356257,BUS -107--,Sants-Montjuïc,el Poble-sec
K014,Day bus stop,2.206516,41.397451000000004,BUS -H16-V27--,Sant Martí,el Poblenou
K015,Night bus stop,2.125645,41.395577,NITBUS -N7--,Sarrià-Sant Gervasi,Sarrià
K014,Day bus stop,2.145754,41.431343,BUS -27-60-76-B19-V21-H4--,Horta-Guinardó,la Vall d'Hebron
K014,Day bus stop,2.187051,41.416315000000004,BUS -62-H8--,Sant Andreu,Navas
K014,Day bus stop,2.090271,41.428131,BUS -118--,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes"
K014,Day bus stop,2.096522,41.420891,BUS -128--,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes"
K015,Night bus stop,2.1633240000000002,41.428419,NITBUS -N4--,Horta-Guinardó,Horta
K015,Night bus stop,2.206766,41.404454,NITBUS -N6--,Sant Martí,el Poblenou
K014,Day bus stop,2.143462,41.405387,BUS -H6--,Sarrià-Sant Gervasi,el Putxet i el Farró
K015,Night bus stop,2.143462,41.405387,NITBUS -N0--,Sarrià-Sant Gervasi,el Putxet i el Farró
K014,Day bus stop,2.185366,41.406335,BUS -92--,Sant Martí,el Clot
K014,Day bus stop,2.174245,41.393821,BUS -7-54-62-H12-D50--,Eixample,la Dreta de l'Eixample
K014,Day bus stop,2.1467110000000003,41.421719,BUS -19-119--,Horta-Guinardó,la Teixonera
K014,Day bus stop,2.186128,41.421128,BUS -126-V27--,Sant Andreu,la Sagrera
K015,Night bus stop,2.160838,41.407952,NITBUS -N6--,Gràcia,el Camp d'en Grassot i Gràcia Nova
K014,Day bus stop,2.129626,41.428395,BUS -112--,Horta-Guinardó,Sant Genís dels Agudells
K014,Day bus stop,2.173476,41.43693,BUS -47-82-D40-V29-D50--,Nou Barris,Porta
K015,Night bus stop,2.173476,41.43693,NITBUS -N1-N6--,Nou Barris,Porta
K014,Day bus stop,2.17835,41.443609,BUS -76-80-D50--,Nou Barris,Verdun
K014,Day bus stop,2.1689979999999998,41.394628999999995,BUS -47--,Eixample,la Dreta de l'Eixample
K014,Day bus stop,2.147551,41.375275,BUS -D20-52--,Sants-Montjuïc,Hostafrancs
K015,Night bus stop,2.147551,41.375275,NITBUS -N14-N2-N28--,Sants-Montjuïc,Hostafrancs
K014,Day bus stop,2.144555,41.37527,BUS -D20-52--,Sants-Montjuïc,Hostafrancs
K015,Night bus stop,2.1590290000000003,41.409803000000004,NITBUS -N6--,Gràcia,el Camp d'en Grassot i Gràcia Nova
K014,Day bus stop,2.1727540000000003,41.391799,BUS -47-62--,Eixample,la Dreta de l'Eixample
K014,Day bus stop,2.1617740000000003,41.440717,BUS -27-60-76-185-B19-H4--,Horta-Guinardó,Horta
K015,Night bus stop,2.173505,41.410651,NITBUS -N1-N4--,Horta-Guinardó,el Baix Guinardó
K014,Day bus stop,2.1448080000000003,41.413297,BUS -92-129-V17--,Gràcia,Vallcarca i els Penitents
K014,Day bus stop,2.187392,41.412554,BUS -33-34-192-B24-H10--,Sant Martí,el Clot
K015,Night bus stop,2.187392,41.412554,NITBUS -N9--,Sant Martí,el Clot
K014,Day bus stop,2.179666,41.462137,BUS -62-104--,Nou Barris,Ciutat Meridiana
K014,Day bus stop,2.106687,41.387515,BUS -60-63-68-75-78-H4--,Les Corts,Pedralbes
K014,Day bus stop,2.114307,41.396043,BUS -68-75-H4--,Les Corts,Pedralbes
K015,Night bus stop,2.167119,41.441507,NITBUS -N4--,Nou Barris,la Guineueta
K014,Day bus stop,2.150371,41.394319,BUS -6-7-33-34-H8--,Sarrià-Sant Gervasi,Sant Gervasi - Galvany
K015,Night bus stop,2.132851,41.389142,NITBUS -N0--,Les Corts,les Corts
K014,Day bus stop,2.138599,41.413459,BUS -22-92-123-124-131-V15-H4--,Sarrià-Sant Gervasi,el Putxet i el Farró
K015,Night bus stop,2.180529,41.447410999999995,NITBUS -N1-N6--,Nou Barris,la Trinitat Nova
K014,Day bus stop,2.143537,41.364371000000006,BUS -13--,Sants-Montjuïc,el Poble-sec
K015,Night bus stop,2.187093,41.412902,NITBUS -N3--,Sant Martí,el Clot
K014,Day bus stop,2.157649,41.417945,BUS -24-92--,Horta-Guinardó,el Carmel
K015,Night bus stop,2.181501,41.380486,NITBUS -N0-N6--,Ciutat Vella,el Barri Gòtic
K014,Day bus stop,2.180397,41.379118,BUS -59-D20-H14-V13--,Ciutat Vella,el Barri Gòtic
K014,Day bus stop,2.1831490000000002,41.460899,BUS -96-104--,Nou Barris,Vallbona
K014,Day bus stop,2.188236,41.417595,BUS -V27--,Sant Andreu,Navas
K015,Night bus stop,2.202834,41.443608000000005,NITBUS -N8--,Sant Andreu,el Bon Pastor
K014,Day bus stop,2.127511,41.385228999999995,BUS -59-70-75-V3-V5--,Les Corts,les Corts
K014,Day bus stop,2.122606,41.38563,BUS -113-M12--,Les Corts,la Maternitat i Sant Ramon
K014,Day bus stop,2.172287,41.435891999999996,BUS -47-82-D40-V29-D50--,Nou Barris,la Guineueta
K014,Day bus stop,2.175296,41.395499,BUS -6-19-55-D50--,Eixample,la Dreta de l'Eixample
K015,Night bus stop,2.183015,41.401410999999996,NITBUS -N3-N7--,Eixample,el Fort Pienc
K014,Day bus stop,2.150528,41.394196,BUS -6-7-33-34-H8--,Eixample,l'Antiga Esquerra de l'Eixample
K014,Day bus stop,2.1989389999999998,41.398516,BUS -B25-B20-136--,Sant Martí,el Poblenou
K015,Night bus stop,2.165652,41.397220000000004,NITBUS -N6--,Eixample,la Dreta de l'Eixample
K014,Day bus stop,2.1893,41.414006,BUS -192--,Sant Andreu,Navas
K014,Day bus stop,2.141165,41.353282,BUS -H16--,Sants-Montjuïc,la Marina del Prat Vermell
K014,Day bus stop,2.145063,41.402552,BUS -V15--,Sarrià-Sant Gervasi,Sant Gervasi - Galvany
K015,Night bus stop,2.150009,41.402839,NITBUS -N4--,Sarrià-Sant Gervasi,el Putxet i el Farró
K014,Day bus stop,2.136705,41.384958000000005,BUS -54--,Les Corts,les Corts
K015,Night bus stop,2.156911,41.393589,NITBUS -N5--,Eixample,l'Antiga Esquerra de l'Eixample
K015,Night bus stop,2.154344,41.392281,NITBUS -N8--,Eixample,l'Antiga Esquerra de l'Eixample
K014,Day bus stop,2.189541,41.418528,BUS -126-V27--,Sant Andreu,la Sagrera
K014,Day bus stop,2.18643,41.442326,BUS -97-104--,Sant Andreu,Sant Andreu
K014,Day bus stop,2.181002,41.463621999999994,BUS -97-80-83-81--,Nou Barris,Vallbona
K015,Night bus stop,2.180631,41.398577,NITBUS -N2-N3--,Eixample,el Fort Pienc
K015,Night bus stop,2.1773849999999997,41.385135999999996,NITBUS -N8-N28--,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera"
K015,Night bus stop,2.1333580000000003,41.329651,NITBUS -N1--,Sants-Montjuïc,la Marina del Prat Vermell
K014,Day bus stop,2.1362200000000002,41.329194,BUS -21-109--,Sants-Montjuïc,la Marina del Prat Vermell
K015,Night bus stop,2.1362200000000002,41.329194,NITBUS -N1--,Sants-Montjuïc,la Marina del Prat Vermell
K014,Day bus stop,2.117326,41.334041,BUS -109--,Sants-Montjuïc,la Marina del Prat Vermell
K014,Day bus stop,2.1852869999999998,41.447895,BUS -127-80-81-D50--,Nou Barris,la Trinitat Nova
K015,Night bus stop,2.191709,41.427505,NITBUS -N9--,Sant Andreu,la Sagrera
K015,Night bus stop,2.168271,41.404866,NITBUS -N4--,Gràcia,el Camp d'en Grassot i Gràcia Nova
K014,Day bus stop,2.1883369999999998,41.377671,BUS -39-V15--,Ciutat Vella,la Barceloneta
K014,Day bus stop,2.201307,41.425305,BUS -33-B24-V31-136--,Sant Martí,la Verneda i la Pau
K014,Day bus stop,2.174611,41.439637,BUS -11-D40-V29--,Nou Barris,Verdun
K015,Night bus stop,2.177339,41.462697,NITBUS -N3--,Nou Barris,Ciutat Meridiana
K015,Night bus stop,2.179421,41.461213,NITBUS -N3--,Nou Barris,Ciutat Meridiana
K015,Night bus stop,2.175909,41.461506,NITBUS -N3--,Nou Barris,Ciutat Meridiana
K015,Night bus stop,2.189811,41.445164,NITBUS -N3--,Sant Andreu,Sant Andreu
K014,Day bus stop,2.136325,41.376051000000004,BUS -115--,Sants-Montjuïc,Sants
K014,Day bus stop,2.1341360000000003,41.414278,BUS -92-123-196--,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova
K014,Day bus stop,2.154352,41.439588,BUS -102-185--,Horta-Guinardó,Horta
K014,Day bus stop,2.148555,41.374322,BUS -46-65-79-91-109-165-L70-L72-L94-L95-CJ-H12-H16-E95--,Sants-Montjuïc,el Poble-sec
K014,Day bus stop,2.147535,41.375134,BUS -D20-52--,Sants-Montjuïc,Hostafrancs
K015,Night bus stop,2.195048,41.383609,NITBUS -N8-N28--,Ciutat Vella,la Barceloneta
K015,Night bus stop,2.179287,41.402451,NITBUS -N0-N3-N7-N9--,Eixample,la Sagrada Família
K014,Day bus stop,2.1442069999999998,41.397003999999995,BUS -68-V11--,Sarrià-Sant Gervasi,Sant Gervasi - Galvany
K014,Day bus stop,2.132674,41.404182,BUS -V11--,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova
K014,Day bus stop,2.151304,41.420233,BUS -92-87-V17--,Horta-Guinardó,el Carmel
K015,Night bus stop,2.147349,41.397957,NITBUS -N8--,Sarrià-Sant Gervasi,Sant Gervasi - Galvany
K015,Night bus stop,2.144534,41.352309000000005,NITBUS -N1--,Sants-Montjuïc,la Marina del Prat Vermell
K014,Day bus stop,2.137742,41.369917,BUS -91--,Sants-Montjuïc,la Bordeta
K014,Day bus stop,2.1840650000000004,41.399536,BUS -62--,Eixample,el Fort Pienc
K014,Day bus stop,2.17144,41.38857,BUS -52--,Eixample,la Dreta de l'Eixample
K014,Day bus stop,2.191359,41.420891,BUS -34--,Sant Andreu,la Sagrera
K014,Day bus stop,2.102895,41.411023,BUS -111--,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes"
K015,Night bus stop,2.175509,41.463715,NITBUS -N3--,,
K014,Day bus stop,2.188176,41.411243,BUS -33-34-B24-H10--,Sant Martí,el Clot
K015,Night bus stop,2.186537,41.425411,NITBUS -N3--,Sant Andreu,la Sagrera
K014,Day bus stop,2.115373,41.403855,BUS -130--,Sarrià-Sant Gervasi,Sarrià
K014,Day bus stop,2.169098,41.390336,BUS -7-54-H12--,Eixample,la Dreta de l'Eixample
K015,Night bus stop,2.166016,41.399796,NITBUS -N6--,Eixample,la Dreta de l'Eixample
K014,Day bus stop,2.182738,41.388876,BUS -B25-B20-H16--,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera"
K014,Day bus stop,2.183046,41.387793,BUS -39-H14--,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera"
K014,Day bus stop,2.206737,41.405599,BUS -B25-V27--,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou
K015,Night bus stop,2.174874,41.40582,NITBUS -N0-N1--,Eixample,la Sagrada Família
K014,Day bus stop,2.147065,41.435064000000004,BUS -27-60-76-B19-H4--,Horta-Guinardó,Montbau
K014,Day bus stop,2.18499,41.382601,BUS -39-45-59-D20-V15-V13--,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera"
K015,Night bus stop,2.178146,41.463584999999995,NITBUS -N3--,Nou Barris,Ciutat Meridiana
K015,Night bus stop,2.140658,41.404274,NITBUS -N0--,Sarrià-Sant Gervasi,Sant Gervasi - Galvany
K014,Day bus stop,2.122895,41.375634000000005,BUS -D20-52--,Sants-Montjuïc,Sants - Badal
K014,Day bus stop,2.129579,41.377255,BUS -70--,Sants-Montjuïc,Sants - Badal
K014,Day bus stop,2.155959,41.408386,BUS -116--,Gràcia,la Vila de Gràcia
K014,Day bus stop,2.116694,41.417759000000004,BUS -111--,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes"
K014,Day bus stop,2.132444,41.428345,BUS -112--,Horta-Guinardó,Sant Genís dels Agudells
K014,Day bus stop,2.145696,41.376546999999995,BUS -115--,Sants-Montjuïc,Hostafrancs
K014,Day bus stop,2.1505970000000003,41.426243,BUS -112-185--,Horta-Guinardó,la Clota
K014,Day bus stop,2.1711709999999997,41.410384,BUS -V21--,Horta-Guinardó,el Baix Guinardó
K014,Day bus stop,2.166162,41.424454,BUS -39-117--,Horta-Guinardó,la Font d'en Fargues
K014,Day bus stop,2.161525,41.413103,BUS -39-55-92-114--,Gràcia,la Salut
K014,Day bus stop,2.1470540000000002,41.408632,BUS -22-V17--,Sarrià-Sant Gervasi,el Putxet i el Farró
K014,Day bus stop,2.146629,41.405611,BUS -H6--,Sarrià-Sant Gervasi,el Putxet i el Farró
K014,Day bus stop,2.110853,41.391517,BUS -113--,Les Corts,Pedralbes
K014,Day bus stop,2.162575,41.417221999999995,BUS -114--,Horta-Guinardó,Can Baró
K014,Day bus stop,2.088591,41.427107,BUS -118--,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes"
K014,Day bus stop,2.114128,41.390145000000004,BUS -54--,Les Corts,Pedralbes
K014,Day bus stop,2.177769,41.432146,BUS -11-132--,Nou Barris,Porta
K014,Day bus stop,2.176965,41.424592,BUS -19-45--,Sant Andreu,el Congrés i els Indians
K014,Day bus stop,2.170061,41.385222,BUS -59-V13--,Ciutat Vella,el Raval
K014,Day bus stop,2.180326,41.398769,BUS -6-7-62-H12--,Eixample,el Fort Pienc
K014,Day bus stop,2.1995720000000003,41.448356,BUS -11-60-B19-M28--,Sant Andreu,Baró de Viver
K015,Night bus stop,2.168853,41.387603999999996,NITBUS -N1-N2-N3-N6-N8-N28--,Eixample,la Dreta de l'Eixample
K014,Day bus stop,2.156463,41.41646,BUS -24-92--,Horta-Guinardó,Can Baró
K014,Day bus stop,2.138521,41.420609999999996,BUS -119--,Gràcia,Vallcarca i els Penitents
K014,Day bus stop,2.151541,41.409257000000004,BUS -116--,Gràcia,la Salut
K014,Day bus stop,2.155129,41.400261,BUS -22-24-87-V17--,Gràcia,la Vila de Gràcia
K015,Night bus stop,2.1533,41.40184,NITBUS -N4--,Gràcia,la Vila de Gràcia
K014,Day bus stop,2.1667419999999997,41.401252,BUS -55--,Eixample,la Dreta de l'Eixample
K014,Day bus stop,2.1964509999999997,41.385799,BUS -45--,Ciutat Vella,la Barceloneta
K014,Day bus stop,2.154874,41.410334999999996,BUS -116--,Gràcia,la Salut
K014,Day bus stop,2.163982,41.409607,BUS -55-92-114--,Gràcia,el Camp d'en Grassot i Gràcia Nova
K014,Day bus stop,2.161062,41.430518,BUS -185--,Horta-Guinardó,Horta
K015,Night bus stop,2.194835,41.386247,NITBUS -N0-N6-N8-N28--,Ciutat Vella,la Barceloneta
K014,Day bus stop,2.1449130000000003,41.371972,BUS -46-65-79-109-165-L70-L72-L80-L81-L86-L87-L94-L95-H12-H16-E95--,Sants-Montjuïc,Hostafrancs
K015,Night bus stop,2.1449130000000003,41.371972,NITBUS -N1-N13-N15-N16-N17-N18--,Sants-Montjuïc,Hostafrancs
K014,Day bus stop,2.171964,41.418606,BUS -39-55-D40--,Horta-Guinardó,el Guinardó
K015,Night bus stop,2.177548,41.441590000000005,NITBUS -N1--,Nou Barris,la Prosperitat
K014,Day bus stop,2.158791,41.423159000000005,BUS -39--,Horta-Guinardó,la Font d'en Fargues
K014,Day bus stop,2.163539,41.410354999999996,BUS -39--,Gràcia,el Camp d'en Grassot i Gràcia Nova
K014,Day bus stop,2.17833,41.463629,BUS -104--,Nou Barris,Ciutat Meridiana
K014,Day bus stop,2.175149,41.463839,BUS -104--,,
K014,Day bus stop,2.140161,41.404832,BUS -131-V15--,Sarrià-Sant Gervasi,el Putxet i el Farró
K015,Night bus stop,2.140161,41.404832,NITBUS -N5--,Sarrià-Sant Gervasi,el Putxet i el Farró
K015,Night bus stop,2.1526959999999997,41.398859,NITBUS -N4--,Sarrià-Sant Gervasi,Sant Gervasi - Galvany
K014,Day bus stop,2.1557,41.403412,BUS -39-114--,Gràcia,la Vila de Gràcia
K014,Day bus stop,2.158284,41.352077,BUS -107--,Sants-Montjuïc,la Marina del Prat Vermell
K014,Day bus stop,2.1680509999999997,41.430338,BUS -V27--,Nou Barris,Vilapicina i la Torre Llobeta
K014,Day bus stop,2.142115,41.381195,BUS -27-D40--,Sants-Montjuïc,Sants
K014,Day bus stop,2.147646,41.409657,BUS -27--,Gràcia,Vallcarca i els Penitents
K014,Day bus stop,2.144079,41.390989000000005,BUS -27-59-D40--,Eixample,l'Antiga Esquerra de l'Eixample
K014,Day bus stop,2.1717009999999997,41.391901000000004,BUS -7-54-62-H12-D50--,Eixample,la Dreta de l'Eixample
K015,Night bus stop,2.163307,41.385911,NITBUS -N1-N12-N13-N14-N15-N16-N17-N2-N7-N18-N28--,Eixample,l'Antiga Esquerra de l'Eixample
K014,Day bus stop,2.1429810000000002,41.426902,BUS -112-119-185-V15--,Horta-Guinardó,Montbau
K014,Day bus stop,2.178515,41.412653999999996,BUS -19-45-47-117-H8-D50--,Sant Martí,el Camp de l'Arpa del Clot
K014,Day bus stop,2.173326,41.445409000000005,BUS -127--,Nou Barris,les Roquetes
K014,Day bus stop,2.1587400000000003,41.366363,BUS -55-150--,Sants-Montjuïc,el Poble-sec
K014,Day bus stop,2.092751,41.427313,BUS -128--,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes"
K015,Night bus stop,2.200098,41.408673,NITBUS -N8--,Sant Martí,Provençals del Poblenou
K014,Day bus stop,2.156342,41.410565000000005,BUS -24-H6-D40--,Gràcia,la Salut
K015,Night bus stop,2.199639,41.406312,NITBUS -N7--,Sant Martí,el Poblenou
K014,Day bus stop,2.147827,41.424501,BUS -112-185--,Horta-Guinardó,la Teixonera
K014,Day bus stop,2.116542,41.418285,BUS -111--,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes"
K014,Day bus stop,2.1580340000000002,41.368425,BUS -55--,Sants-Montjuïc,el Poble-sec
K014,Day bus stop,2.13479,41.427526,BUS -112--,Horta-Guinardó,Sant Genís dels Agudells
K014,Day bus stop,2.1329119999999997,41.359207,BUS -79-125--,,
K014,Day bus stop,2.1276029999999997,41.403459999999995,BUS -75-H4--,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova
K014,Day bus stop,2.1147549999999997,41.387710999999996,BUS -33--,Les Corts,Pedralbes
K014,Day bus stop,2.180776,41.415144,BUS -19-45-47-D50-191--,Sant Martí,el Camp de l'Arpa del Clot
K014,Day bus stop,2.189322,41.427889,BUS -11-34--,Sant Andreu,la Sagrera
K014,Day bus stop,2.185391,41.390492,BUS -H16-H14--,Sant Martí,el Parc i la Llacuna del Poblenou
K014,Day bus stop,2.182627,41.439469,BUS -B19-H4--,Nou Barris,la Prosperitat
K014,Day bus stop,2.191113,41.439308000000004,BUS -H4-V31--,Sant Andreu,Sant Andreu
K014,Day bus stop,2.177339,41.462697,BUS -62-76-104-83--,Nou Barris,Ciutat Meridiana
K014,Day bus stop,2.177257,41.46267,BUS -62-76-83--,Nou Barris,Ciutat Meridiana
K014,Day bus stop,2.178182,41.405623999999996,BUS -D50--,Eixample,la Sagrada Família
K014,Day bus stop,2.162977,41.413108,BUS -39-D40--,Horta-Guinardó,el Baix Guinardó
K015,Night bus stop,2.1442069999999998,41.397003999999995,NITBUS -N7--,Sarrià-Sant Gervasi,Sant Gervasi - Galvany
K015,Night bus stop,2.17047,41.375051,NITBUS -N0-N6--,Ciutat Vella,el Raval
K014,Day bus stop,2.140527,41.421607,BUS -19-27-60-119-V15-H4--,Horta-Guinardó,Sant Genís dels Agudells
K014,Day bus stop,2.16355,41.377117999999996,BUS -120-121--,Eixample,Sant Antoni
K014,Day bus stop,2.173143,41.421836,BUS -55--,Horta-Guinardó,el Guinardó
K014,Day bus stop,2.138535,41.426606,BUS -19-76-112--,Horta-Guinardó,Sant Genís dels Agudells
K014,Day bus stop,2.111656,41.392167,BUS -63-68-75-78-H4--,Les Corts,Pedralbes
K015,Night bus stop,2.181848,41.400475,NITBUS -N0-N3-N7--,Eixample,el Fort Pienc
K014,Day bus stop,2.169091,41.397040999999994,BUS -B24-H10--,Eixample,la Dreta de l'Eixample
K015,Night bus stop,2.152377,41.378406,NITBUS -N0--,Eixample,la Nova Esquerra de l'Eixample
K015,Night bus stop,2.202284,41.39281,NITBUS -N6-N8-N28--,Sant Martí,la Vila Olímpica del Poblenou
K015,Night bus stop,2.187573,41.394185,NITBUS -N0--,Sant Martí,el Parc i la Llacuna del Poblenou
K014,Day bus stop,2.182959,41.397739,BUS -6-V21--,Eixample,el Fort Pienc
K014,Day bus stop,2.136348,41.390741,BUS -7-33-63-67-78--,Les Corts,les Corts
K014,Day bus stop,2.133476,41.389615,BUS -6-7-33-34-63-67--,Les Corts,les Corts
K014,Day bus stop,2.142003,41.416222,BUS -27--,Gràcia,Vallcarca i els Penitents
K015,Night bus stop,2.165534,41.391829,NITBUS -N4-N5-N6-N7--,Eixample,la Dreta de l'Eixample
K014,Day bus stop,2.158009,41.386028,BUS -59--,Eixample,l'Antiga Esquerra de l'Eixample
K014,Day bus stop,2.150116,41.380128000000006,BUS -V9--,Eixample,la Nova Esquerra de l'Eixample
K014,Day bus stop,2.175984,41.390282,BUS -19-39-55-H16-D50--,Eixample,la Dreta de l'Eixample
K015,Night bus stop,2.136348,41.390741,NITBUS -N12--,Les Corts,les Corts
K017,Bus station,2.139355,41.379822,Estació d'Autobusos Barcelona Sants,Sants-Montjuïc,Hostafrancs
K014,Day bus stop,2.204846,41.432709,BUS -60--,Sant Andreu,el Bon Pastor
K014,Day bus stop,2.126452,41.409115,BUS -123--,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova
K014,Day bus stop,2.131589,41.410579,BUS -123--,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova
K015,Night bus stop,2.1188830000000003,41.385858,NITBUS -N12--,Les Corts,la Maternitat i Sant Ramon
K014,Day bus stop,2.209111,41.420311,BUS -60-H12--,Sant Martí,la Verneda i la Pau
K014,Day bus stop,2.115612,41.377599,BUS -54--,Les Corts,la Maternitat i Sant Ramon
K014,Day bus stop,2.155564,41.412054,BUS -116--,Gràcia,la Salut
K014,Day bus stop,2.1946790000000003,41.435779,BUS -11-H8-H4-M28--,Sant Andreu,el Bon Pastor
K014,Day bus stop,2.199407,41.438705999999996,BUS -11-H4-M28--,Sant Andreu,el Bon Pastor
K014,Day bus stop,2.090625,41.424,BUS -118--,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes"
K014,Day bus stop,2.090055,41.425561,BUS -118--,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes"
K014,Day bus stop,2.1380049999999997,41.343819,BUS -23--,Sants-Montjuïc,la Marina del Prat Vermell
K014,Day bus stop,2.215486,41.410606,BUS -7-B23--,Sant Martí,el Besòs i el Maresme
K014,Day bus stop,2.166788,41.441938,BUS -27-47-60-122-127-V27--,Nou Barris,Canyelles
K015,Night bus stop,2.141421,41.356466,NITBUS -N1--,Sants-Montjuïc,la Marina de Port
K014,Day bus stop,2.1560580000000003,41.368524,BUS -55--,Sants-Montjuïc,el Poble-sec
K014,Day bus stop,2.120107,41.395654,BUS -V3--,Sarrià-Sant Gervasi,Sarrià
K014,Day bus stop,2.139128,41.41782,BUS -119-123-124--,Gràcia,Vallcarca i els Penitents
K015,Night bus stop,2.10439,41.413041,NITBUS -N10--,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes"
K014,Day bus stop,2.096316,41.416466,BUS -118--,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes"
K014,Day bus stop,2.132016,41.429052,BUS -112--,Horta-Guinardó,Sant Genís dels Agudells
K014,Day bus stop,2.1886,41.391805,BUS -B25-B20-H16--,Sant Martí,el Parc i la Llacuna del Poblenou
K014,Day bus stop,2.09652,41.427926,BUS -128--,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes"
K017,Bus station,2.183084,41.431554999999996,Estació d'Autobusos Barcelona Fabra i Puig,Sant Andreu,Sant Andreu
